Cantidad de nodos:52

0	1	167.0
1	0	167.0
0	2	70.0
2	0	70.0
0	3	99.0
3	0	99.0
1	2	162.0
2	1	162.0
1	3	262.0
3	1	262.0
1	5	245.0
0	4	73.0
3	2	151.0
4	0	73.0
0	5	82.0
5	0	82.0
1	4	236.0
4	1	236.0
5	1	245.0
2	3	151.0
1	7	239.0
0	6	160.0
2	5	136.0
5	2	136.0
3	4	26.0
6	0	160.0
4	3	26.0
5	3	17.0
3	5	17.0
0	7	107.0
7	0	107.0
1	6	11.0
6	1	11.0
7	1	239.0
2	4	127.0
4	2	127.0
0	8	150.0
8	0	150.0
3	6	257.0
0	9	140.0
9	0	140.0
1	8	284.0
4	5	9.0
8	1	284.0
1	9	283.0
5	4	9.0
7	2	77.0
3	7	131.0
7	3	131.0
6	2	153.0
2	7	77.0
9	1	283.0
6	3	257.0
2	6	153.0
10	0	260.0
0	10	260.0
6	5	239.0
2	9	122.0
9	3	133.0
3	8	153.0
0	11	164.0
11	0	164.0
9	2	122.0
4	7	118.0
3	9	133.0
1	10	410.0
5	6	239.0
8	2	121.0
10	1	410.0
1	11	315.0
11	1	315.0
4	6	231.0
7	4	118.0
7	5	123.0
2	8	121.0
8	3	153.0
6	4	231.0
5	7	123.0
0	12	244.0
12	0	244.0
2	11	223.0
3	10	166.0
6	7	230.0
0	13	280.0
13	0	280.0
9	5	131.0
1	12	360.0
12	1	360.0
5	8	149.0
11	2	223.0
8	5	149.0
4	8	146.0
9	4	128.0
5	9	131.0
8	4	146.0
3	11	74.0
1	13	379.0
11	3	74.0
13	1	379.0
7	6	230.0
2	10	317.0
4	9	128.0
10	3	166.0
10	2	317.0
0	14	75.0
14	0	75.0
0	15	65.0
15	0	65.0
6	8	274.0
12	3	178.0
13	3	224.0
5	10	182.0
8	7	46.0
11	5	87.0
6	9	274.0
9	6	274.0
10	4	190.0
1	14	239.0
14	1	239.0
1	15	181.0
10	5	182.0
15	1	181.0
11	4	96.0
13	2	350.0
3	13	224.0
4	10	190.0
9	7	45.0
2	12	312.0
5	11	87.0
7	9	45.0
3	12	178.0
4	11	96.0
12	2	312.0
2	13	350.0
7	8	46.0
8	6	274.0
0	16	107.0
16	0	107.0
0	17	40.0
9	8	21.0
14	3	25.0
6	11	311.0
17	0	40.0
8	9	21.0
15	2	134.0
7	10	286.0
11	7	203.0
1	16	124.0
4	13	236.0
11	6	311.0
5	12	186.0
2	15	134.0
13	5	231.0
7	11	203.0
3	14	25.0
16	1	124.0
10	6	407.0
6	10	407.0
12	4	192.0
13	4	236.0
12	5	186.0
14	2	126.0
10	7	286.0
4	12	192.0
5	13	231.0
15	3	96.0
1	17	149.0
17	1	149.0
3	15	96.0
2	14	126.0
2	16	54.0
0	18	76.0
18	0	76.0
10	9	271.0
4	14	6.0
0	19	53.0
19	0	53.0
1	18	211.0
11	9	198.0
13	6	380.0
4	15	77.0
8	10	291.0
11	8	218.0
15	5	82.0
3	16	200.0
9	10	271.0
3	17	133.0
18	1	211.0
7	13	354.0
14	5	10.0
10	8	291.0
17	3	133.0
6	12	360.0
14	4	6.0
1	19	141.0
19	1	141.0
16	3	200.0
12	6	360.0
5	15	82.0
5	14	10.0
2	17	34.0
8	11	218.0
17	2	34.0
6	13	380.0
7	12	309.0
12	7	309.0
13	7	354.0
9	11	198.0
15	4	77.0
16	2	54.0
20	0	72.0
0	20	72.0
0	21	12.0
21	0	12.0
1	20	98.0
18	2	52.0
18	3	119.0
3	18	119.0
6	15	178.0
15	7	165.0
12	8	329.0
9	13	357.0
12	9	309.0
16	5	184.0
20	1	98.0
19	2	110.0
7	15	165.0
19	3	125.0
6	14	234.0
7	14	113.0
8	12	329.0
1	21	159.0
14	7	113.0
3	19	125.0
14	6	234.0
13	9	357.0
17	5	116.0
16	4	175.0
21	1	159.0
8	13	377.0
13	8	377.0
2	19	110.0
2	18	52.0
5	17	116.0
9	12	309.0
4	16	175.0
4	17	108.0
17	4	108.0
5	16	184.0
15	6	178.0
11	10	97.0
10	11	97.0
22	0	45.0
0	22	45.0
4	19	102.0
6	17	141.0
9	14	123.0
11	13	163.0
12	11	113.0
14	9	123.0
2	21	60.0
18	4	100.0
15	8	204.0
8	15	204.0
5	18	107.0
13	11	163.0
17	6	141.0
4	18	100.0
16	6	113.0
9	15	191.0
21	3	109.0
0	23	69.0
14	8	140.0
10	13	155.0
7	16	127.0
10	12	111.0
13	10	155.0
17	7	95.0
23	0	69.0
3	20	170.0
1	22	127.0
22	1	127.0
21	2	60.0
6	16	113.0
5	19	109.0
1	23	230.0
20	2	72.0
8	14	140.0
19	5	109.0
23	1	230.0
2	20	72.0
16	7	127.0
11	12	113.0
15	9	191.0
7	17	95.0
20	3	170.0
3	21	109.0
12	10	111.0
19	4	102.0
18	5	107.0
1	24	257.0
0	24	103.0
24	0	103.0
4	21	83.0
0	25	182.0
25	0	182.0
5	20	153.0
22	3	134.0
21	5	92.0
5	21	92.0
18	7	31.0
11	14	97.0
24	1	257.0
17	9	137.0
20	5	153.0
20	4	144.0
21	4	83.0
23	2	126.0
10	15	229.0
7	19	159.0
9	16	172.0
18	6	202.0
7	18	31.0
4	20	144.0
1	25	298.0
22	2	90.0
14	10	191.0
16	9	172.0
15	11	134.0
3	23	31.0
6	18	202.0
17	8	141.0
23	3	31.0
25	1	298.0
13	12	51.0
3	22	134.0
12	13	51.0
9	17	137.0
14	11	97.0
11	15	134.0
19	6	138.0
8	16	168.0
10	14	191.0
6	19	138.0
2	22	90.0
19	7	159.0
16	8	168.0
8	17	141.0
15	10	229.0
2	23	126.0
1	27	311.0
0	27	177.0
0	26	200.0
26	0	200.0
19	8	203.0
27	0	177.0
24	3	27.0
23	4	8.0
12	14	196.0
17	10	298.0
4	23	8.0
18	8	77.0
10	16	365.0
14	13	240.0
23	5	14.0
8	19	203.0
25	2	251.0
13	15	221.0
6	20	90.0
16	11	270.0
20	6	90.0
1	26	325.0
26	1	325.0
7	20	145.0
9	19	193.0
19	9	193.0
18	9	73.0
21	6	152.0
20	7	145.0
12	15	190.0
24	2	163.0
2	25	251.0
6	21	152.0
14	12	196.0
3	25	129.0
5	23	14.0
11	16	270.0
22	4	109.0
27	1	311.0
16	10	365.0
11	17	202.0
5	22	117.0
17	11	202.0
3	24	27.0
7	21	104.0
13	14	240.0
22	5	117.0
21	7	104.0
15	13	221.0
9	18	73.0
4	22	109.0
2	24	163.0
8	18	77.0
15	12	190.0
25	3	129.0
10	17	298.0
0	29	90.0
0	28	102.0
28	0	102.0
19	11	174.0
7	23	122.0
6	23	225.0
23	6	225.0
25	4	138.0
22	6	123.0
12	17	284.0
29	0	90.0
27	3	104.0
17	12	284.0
23	7	122.0
11	18	192.0
3	27	104.0
25	5	133.0
6	22	123.0
22	7	147.0
4	25	138.0
7	22	147.0
1	28	159.0
28	1	159.0
9	20	188.0
26	2	267.0
4	24	38.0
8	20	191.0
20	9	188.0
21	9	140.0
13	17	320.0
19	10	269.0
1	29	98.0
8	21	148.0
29	1	98.0
9	21	140.0
12	16	350.0
10	19	269.0
14	15	83.0
13	16	384.0
21	8	148.0
3	26	132.0
5	25	133.0
15	14	83.0
10	18	281.0
11	19	174.0
16	12	350.0
18	11	192.0
2	27	243.0
24	4	38.0
24	5	31.0
18	10	281.0
16	13	384.0
20	8	191.0
17	13	320.0
5	24	31.0
26	3	132.0
27	2	243.0
2	26	267.0
0	30	37.0
30	0	37.0
0	31	23.0
21	10	271.0
15	17	102.0
18	13	335.0
2	29	126.0
22	8	192.0
31	0	23.0
23	8	152.0
29	3	172.0
8	23	152.0
17	14	108.0
10	21	271.0
15	16	163.0
1	30	135.0
9	22	184.0
16	15	163.0
13	19	259.0
23	9	134.0
30	1	135.0
3	28	145.0
26	4	146.0
16	14	175.0
22	9	184.0
6	25	298.0
20	11	232.0
21	11	175.0
8	22	192.0
4	27	120.0
9	23	134.0
17	15	102.0
12	18	292.0
25	6	298.0
11	21	175.0
14	16	175.0
20	10	329.0
11	20	232.0
14	17	108.0
5	27	113.0
1	31	182.0
31	1	182.0
28	2	163.0
12	19	230.0
