30

1	2	31.0
2	1	31.0
13	2	16.0
2	13	16.0
31	4	18.0
4	31	18.0
2	37	56.0
37	2	56.0
35	8	18.0
8	35	18.0
7	35	6.0
35	7	6.0
36	9	74.0
9	36	74.0
4	48	16.0
48	4	16.0
54	7	9.0
7	54	9.0
56	13	19.0
13	56	19.0
71	1	20.0
1	71	20.0
37	35	22.0
35	37	22.0
6	71	2.0
71	6	2.0
46	31	2.0
31	46	2.0
8	64	3.0
64	8	3.0
31	56	24.0
56	31	24.0
30	56	17.0
56	30	17.0
63	30	4.0
30	63	4.0
91	2	19.0
2	91	19.0
86	9	54.0
9	86	54.0
19	71	13.0
71	19	13.0
2	98	4.0
98	2	4.0
9	91	43.0
91	9	43.0
64	33	1.0
33	64	1.0
98	6	6.0
6	98	6.0
97	19	25.0
19	97	25.0
33	91	4.0
91	33	4.0
77	46	19.0
46	77	19.0
48	73	29.0
73	48	29.0
73	64	25.0
64	73	25.0
86	54	17.0
54	86	17.0
46	86	13.0
86	46	13.0
98	36	18.0
36	98	18.0
64	91	16.0
91	64	16.0
96	63	7.0
63	96	7.0
48	97	29.0
97	48	29.0
94	77	2.0
77	94	2.0
64	96	24.0
96	64	24.0
71	94	20.0
94	71	20.0
98	94	66.0
94	98	66.0
