Cantidad de nodos:42

3	7	2120.0
7	3	2120.0
1	9	287.0
9	1	287.0
7	4	716.0
4	7	716.0
7	10	1175.0
10	7	1175.0
0	17	330.0
17	0	330.0
5	13	347.0
13	5	347.0
7	15	1133.0
15	7	1133.0
6	15	3142.0
15	6	3142.0
21	1	490.0
1	21	490.0
10	15	693.0
15	10	693.0
21	7	209.0
7	21	209.0
29	0	307.0
0	29	307.0
25	5	124.0
5	25	124.0
4	26	260.0
26	4	260.0
24	8	130.0
8	24	130.0
6	30	785.0
30	6	785.0
24	12	200.0
12	24	200.0
8	31	228.0
31	8	228.0
25	16	129.0
16	25	129.0
12	29	211.0
29	12	211.0
18	25	178.0
25	18	178.0
19	24	693.0
24	19	693.0
6	37	1686.0
37	6	1686.0
0	43	367.0
43	0	367.0
35	10	926.0
10	35	926.0
27	18	254.0
18	27	254.0
10	37	2149.0
37	10	2149.0
4	42	434.0
42	4	434.0
8	39	184.0
39	8	184.0
19	31	537.0
31	19	537.0
13	36	137.0
36	13	137.0
3	49	806.0
49	3	806.0
15	37	1456.0
37	15	1456.0
16	35	114.0
35	16	114.0
29	24	372.0
24	29	372.0
46	9	170.0
41	15	1990.0
52	3	947.0
9	46	170.0
36	18	476.0
18	36	476.0
3	52	947.0
24	31	190.0
31	24	190.0
15	41	1990.0
48	9	169.0
9	48	169.0
17	43	114.0
43	17	114.0
9	50	98.0
50	9	98.0
51	9	80.0
9	51	80.0
4	56	524.0
56	4	524.0
54	7	436.0
7	54	436.0
46	16	392.0
16	46	392.0
24	39	125.0
39	24	125.0
36	27	359.0
27	36	359.0
18	46	691.0
46	18	691.0
43	23	452.0
23	43	452.0
12	52	1011.0
52	12	1011.0
49	19	1070.0
19	49	1070.0
37	30	901.0
30	37	901.0
16	50	408.0
50	16	408.0
29	39	257.0
39	29	257.0
19	52	634.0
52	19	634.0
30	41	1445.0
41	30	1445.0
21	54	359.0
54	21	359.0
37	41	544.0
41	37	544.0
23	56	754.0
56	23	754.0
25	57	1189.0
57	25	1189.0
43	39	839.0
39	43	839.0
26	56	498.0
56	26	498.0
42	48	339.0
48	42	339.0
42	50	429.0
50	42	429.0
48	46	86.0
46	48	86.0
46	50	72.0
50	46	72.0
57	43	522.0
43	57	522.0
42	56	527.0
56	42	527.0
48	51	199.0
51	48	199.0
49	52	446.0
52	49	446.0
