Cantidad de nodos:40

costo_ini:86222.0costo_best:86222.0

2	9	217.0
9	2	217.0
12	0	464.0
0	12	464.0
10	2	760.0
2	10	760.0
3	15	2941.0
15	3	2941.0
13	5	347.0
5	13	347.0
6	15	3142.0
15	6	3142.0
5	16	250.0
16	5	250.0
5	18	138.0
18	5	138.0
15	10	693.0
10	15	693.0
21	7	209.0
7	21	209.0
25	5	124.0
5	25	124.0
2	28	287.0
28	2	287.0
15	21	932.0
21	15	932.0
6	30	785.0
30	6	785.0
24	12	200.0
12	24	200.0
2	34	158.0
34	2	158.0
0	39	512.0
39	0	512.0
25	16	129.0
16	25	129.0
12	29	211.0
29	12	211.0
38	2	287.0
2	38	287.0
18	25	178.0
25	18	178.0
0	43	367.0
24	19	693.0
43	0	367.0
12	31	366.0
31	12	366.0
6	37	1686.0
37	6	1686.0
19	24	693.0
4	42	434.0
42	4	434.0
19	31	537.0
31	19	537.0
10	38	455.0
38	10	455.0
36	13	137.0
13	36	137.0
37	15	1456.0
15	37	1456.0
3	49	806.0
49	3	806.0
39	12	135.0
12	39	135.0
9	42	502.0
42	9	502.0
38	15	1144.0
15	38	1144.0
11	42	279.0
42	11	279.0
31	24	190.0
24	31	190.0
3	52	947.0
52	3	947.0
50	4	586.0
4	50	586.0
36	18	476.0
41	15	1990.0
18	36	476.0
15	41	1990.0
0	57	739.0
57	0	739.0
7	53	537.0
53	7	537.0
56	4	524.0
4	56	524.0
28	32	478.0
32	28	478.0
7	56	1238.0
56	7	1238.0
16	46	392.0
46	16	392.0
24	39	125.0
39	24	125.0
30	37	901.0
37	30	901.0
19	49	1070.0
49	19	1070.0
39	29	257.0
29	39	257.0
56	11	248.0
11	56	248.0
39	31	297.0
31	39	297.0
32	36	290.0
36	32	290.0
43	29	656.0
29	43	656.0
19	52	634.0
52	19	634.0
30	41	1445.0
41	30	1445.0
38	34	329.0
34	38	329.0
21	53	459.0
53	21	459.0
41	37	544.0
37	41	544.0
57	25	1189.0
25	57	1189.0
34	50	171.0
50	34	171.0
53	34	315.0
34	53	315.0
48	42	339.0
42	48	339.0
50	42	429.0
42	50	429.0
52	43	1170.0
43	52	1170.0
48	46	86.0
46	48	86.0
46	50	72.0
50	46	72.0
43	57	522.0
57	43	522.0
50	48	97.0
48	50	97.0
52	49	446.0
49	52	446.0
57	56	962.0
56	57	962.0
