38

1	9	287.0
9	1	287.0
1	10	772.0
10	1	772.0
4	9	584.0
9	4	584.0
12	0	464.0
0	12	464.0
15	1	1193.0
1	15	1193.0
5	13	347.0
13	5	347.0
0	17	330.0
17	0	330.0
5	16	250.0
16	5	250.0
6	15	3142.0
15	6	3142.0
3	21	2013.0
21	3	2013.0
10	15	693.0
15	10	693.0
21	7	209.0
7	21	209.0
10	16	1041.0
16	10	1041.0
25	5	124.0
5	25	124.0
29	0	307.0
0	29	307.0
19	12	817.0
12	19	817.0
18	16	300.0
16	18	300.0
21	15	932.0
15	21	932.0
0	39	512.0
39	0	512.0
12	24	200.0
24	12	200.0
6	30	785.0
30	6	785.0
37	6	1686.0
6	37	1686.0
43	0	367.0
0	43	367.0
18	25	178.0
25	18	178.0
12	29	211.0
29	12	211.0
25	16	129.0
16	25	129.0
37	15	1456.0
15	37	1456.0
39	12	135.0
12	39	135.0
3	49	806.0
49	3	806.0
36	13	137.0
13	36	137.0
31	19	537.0
19	31	537.0
52	3	947.0
3	52	947.0
41	15	1990.0
15	41	1990.0
1	54	234.0
54	1	234.0
18	36	476.0
36	18	476.0
24	31	190.0
31	24	190.0
53	1	137.0
1	53	137.0
42	11	279.0
11	42	279.0
16	36	711.0
36	16	711.0
9	50	98.0
50	9	98.0
53	7	537.0
7	53	537.0
17	43	114.0
43	17	114.0
4	53	494.0
53	4	494.0
48	9	169.0
9	48	169.0
0	57	739.0
57	0	739.0
46	16	392.0
16	46	392.0
24	39	125.0
39	24	125.0
7	54	436.0
54	7	436.0
4	57	851.0
57	4	851.0
4	56	524.0
56	4	524.0
31	39	297.0
39	31	297.0
41	30	1445.0
30	41	1445.0
19	52	634.0
52	19	634.0
16	50	408.0
50	16	408.0
29	39	257.0
39	29	257.0
37	30	901.0
30	37	901.0
19	49	1070.0
49	19	1070.0
11	56	248.0
56	11	248.0
41	37	544.0
37	41	544.0
21	53	459.0
53	21	459.0
54	21	359.0
21	54	359.0
57	25	1189.0
25	57	1189.0
42	50	429.0
50	42	429.0
46	48	86.0
48	46	86.0
48	42	339.0
42	48	339.0
43	49	1601.0
49	43	1601.0
46	56	856.0
56	46	856.0
52	49	446.0
49	52	446.0
57	43	522.0
43	57	522.0
50	48	97.0
48	50	97.0
50	46	72.0
46	50	72.0
54	53	112.0
53	54	112.0
