Cantidad de nodos:28

3	5	17.0
5	3	17.0
1	6	11.0
6	1	11.0
3	12	178.0
12	3	178.0
7	9	45.0
9	7	45.0
0	16	107.0
16	0	107.0
1	16	124.0
16	1	124.0
10	12	111.0
12	10	111.0
6	16	113.0
16	6	113.0
1	22	127.0
22	1	127.0
24	3	27.0
3	24	27.0
5	24	31.0
24	5	31.0
0	33	34.0
33	0	34.0
0	35	31.0
35	0	31.0
26	10	104.0
10	26	104.0
3	37	39.0
37	3	39.0
12	26	46.0
26	12	46.0
19	22	24.0
22	19	24.0
32	9	125.0
9	32	125.0
42	3	61.0
3	42	61.0
28	19	53.0
19	28	53.0
40	7	16.0
7	40	16.0
42	9	77.0
9	42	77.0
28	22	74.0
22	28	74.0
5	47	18.0
47	5	18.0
33	22	69.0
22	33	69.0
16	40	111.0
40	16	111.0
12	46	81.0
46	12	81.0
10	50	71.0
50	10	71.0
24	37	48.0
37	24	48.0
33	35	8.0
35	33	8.0
33	38	15.0
38	33	15.0
35	38	11.0
38	35	11.0
26	46	73.0
46	26	73.0
37	36	11.0
36	37	11.0
42	32	91.0
37	38	19.0
38	37	19.0
32	42	91.0
39	37	9.0
37	39	9.0
36	38	14.0
28	46	131.0
46	28	131.0
38	36	14.0
38	39	11.0
39	38	11.0
33	45	40.0
45	33	40.0
38	42	81.0
42	38	81.0
37	45	41.0
45	37	41.0
32	50	119.0
50	32	119.0
37	47	12.0
47	37	12.0
47	45	31.0
45	47	31.0
50	42	126.0
42	50	126.0
