Cantidad de nodos:33

6	0	210.0
0	6	210.0
0	7	107.0
7	0	107.0
6	7	126.0
7	6	126.0
4	10	271.0
10	4	271.0
15	6	165.0
6	15	165.0
0	21	218.0
21	0	218.0
15	19	213.0
19	15	213.0
4	31	76.0
31	4	76.0
15	21	144.0
21	15	144.0
0	36	121.0
36	0	121.0
30	7	154.0
7	30	154.0
24	16	276.0
16	24	276.0
10	31	243.0
31	10	243.0
23	19	64.0
19	23	64.0
10	33	155.0
33	10	155.0
19	24	34.0
24	19	34.0
33	12	28.0
12	33	28.0
24	23	38.0
23	24	38.0
10	39	121.0
39	10	121.0
12	39	49.0
39	12	49.0
9	42	115.0
42	9	115.0
21	36	177.0
36	21	177.0
30	37	152.0
37	30	152.0
36	31	321.0
31	36	321.0
16	52	213.0
52	16	213.0
63	6	125.0
6	63	125.0
7	63	199.0
63	7	199.0
33	39	37.0
39	33	37.0
16	56	122.0
56	16	122.0
64	9	107.0
9	64	107.0
21	52	125.0
52	21	125.0
43	33	337.0
33	43	337.0
4	72	68.0
72	4	68.0
0	77	286.0
77	0	286.0
15	63	42.0
63	15	42.0
64	21	59.0
21	64	59.0
43	42	205.0
42	43	205.0
43	50	26.0
50	43	26.0
50	42	195.0
42	50	195.0
19	79	87.0
79	19	87.0
56	43	104.0
43	56	104.0
81	21	30.0
21	81	30.0
72	31	122.0
31	72	122.0
56	50	129.0
50	56	129.0
77	30	106.0
30	77	106.0
72	37	253.0
37	72	253.0
77	37	56.0
37	77	56.0
92	21	87.0
21	92	87.0
52	64	68.0
64	52	68.0
81	42	197.0
42	81	197.0
43	82	40.0
82	43	40.0
37	93	22.0
93	37	22.0
36	92	91.0
92	36	91.0
79	52	71.0
52	79	71.0
82	50	27.0
50	82	27.0
64	81	49.0
81	64	49.0
93	77	65.0
77	93	65.0
