Cantidad de nodos:10

0	1	14.0
1	0	14.0
0	2	10.0
0	3	15.0
1	2	1.0
1	3	1.0
2	0	10.0
2	1	1.0
3	0	15.0
3	1	1.0
5	1	13.0
1	4	1.0
0	4	1.0
0	5	1.0
5	0	1.0
1	5	13.0
2	3	21.0
3	2	21.0
4	1	1.0
4	0	1.0
3	4	1.0
0	6	45.0
7	1	1.0
4	3	1.0
6	1	1.0
5	2	1.0
0	7	1.0
1	6	1.0
1	7	1.0
2	4	1.0
2	5	1.0
5	3	1.0
3	5	1.0
6	0	45.0
4	2	1.0
7	0	1.0
3	6	16.0
0	8	1.0
9	0	1.0
8	0	1.0
0	9	1.0
5	4	1.0
1	8	1.0
1	9	1.0
2	6	1.0
2	7	1.0
3	7	23.0
9	1	1.0
6	2	1.0
6	3	16.0
7	3	23.0
7	2	1.0
8	1	1.0
4	5	1.0
3	8	1.0
2	8	1.0
2	9	1.0
8	2	1.0
8	3	1.0
6	5	1.0
3	9	1.0
7	4	1.0
4	6	1.0
4	7	1.0
5	6	1.0
9	3	1.0
9	2	1.0
5	7	1.0
7	5	1.0
6	4	1.0
7	6	1.0
4	8	1.0
4	9	1.0
5	8	1.0
5	9	34.0
6	7	1.0
8	4	1.0
8	5	1.0
9	4	1.0
9	5	34.0
6	8	1.0
6	9	1.0
7	8	1.0
7	9	1.0
8	6	1.0
8	7	1.0
9	6	1.0
9	7	1.0
8	9	25.0
9	8	25.0
